District,Year,Disease,Occurrences
District_647,2020,Yellow fever,0
District_647,2020,Malaria,1
District_647,2021,Chikungunya,0
District_647,2021,Dengue,0
District_647,2021,Yellow fever,1
District_647,2021,Malaria,1
District_647,2022,Chikungunya,1
District_647,2022,Dengue,0
District_647,2022,Yellow fever,1
District_647,2022,Malaria,1
District_647,2023,Chikungunya,0
District_647,2023,Dengue,1
District_647,2023,Yellow fever,1
District_647,2023,Malaria,1
District_648,2018,Chikungunya,0
District_648,2018,Dengue,1
District_648,2018,Yellow fever,0
District_648,2018,Malaria,0
District_648,2019,Chikungunya,1
District_648,2019,Dengue,0
District_648,2019,Yellow fever,1
District_648,2019,Malaria,0
District_648,2020,Chikungunya,1
District_648,2020,Dengue,1
District_648,2020,Yellow fever,1
District_648,2020,Malaria,1
District_648,2021,Chikungunya,1
District_648,2021,Dengue,0
District_648,2021,Yellow fever,1
District_648,2021,Malaria,1
District_648,2022,Chikungunya,1
District_648,2022,Dengue,0
District_648,2022,Yellow fever,0
District_648,2022,Malaria,1
District_648,2023,Chikungunya,1
District_648,2023,Dengue,1
District_648,2023,Yellow fever,1
District_648,2023,Malaria,1
District_649,2018,Chikungunya,0
District_649,2018,Dengue,1
District_649,2018,Yellow fever,1
District_649,2018,Malaria,1
District_649,2019,Chikungunya,1
District_649,2019,Dengue,1
District_649,2019,Yellow fever,1
District_649,2019,Malaria,0
District_649,2020,Chikungunya,0
District_649,2020,Dengue,0
District_649,2020,Yellow fever,0
District_649,2020,Malaria,0
District_649,2021,Chikungunya,1
District_649,2021,Dengue,0
District_649,2021,Yellow fever,0
District_649,2021,Malaria,0
District_649,2022,Chikungunya,0
District_649,2022,Dengue,1
District_649,2022,Yellow fever,1
District_649,2022,Malaria,1
District_649,2023,Chikungunya,1
District_649,2023,Dengue,1
District_649,2023,Yellow fever,1
District_649,2023,Malaria,0
District_650,2018,Chikungunya,1
District_650,2018,Dengue,1
District_650,2018,Yellow fever,1
District_650,2018,Malaria,1
District_650,2019,Chikungunya,0
District_650,2019,Dengue,0
District_650,2019,Yellow fever,0
District_650,2019,Malaria,0
District_650,2020,Chikungunya,1
District_650,2020,Dengue,1
District_650,2020,Yellow fever,0
District_650,2020,Malaria,0
District_650,2021,Chikungunya,1
District_650,2021,Dengue,0
District_650,2021,Yellow fever,1
District_650,2021,Malaria,0
District_650,2022,Chikungunya,0
District_650,2022,Dengue,1
District_650,2022,Yellow fever,1
District_650,2022,Malaria,1
District_650,2023,Chikungunya,0
District_650,2023,Dengue,0
District_650,2023,Yellow fever,1
District_650,2023,Malaria,1
District_651,2018,Chikungunya,1
District_651,2018,Dengue,1
District_651,2018,Yellow fever,1
District_651,2018,Malaria,0
District_651,2019,Chikungunya,1
District_651,2019,Dengue,0
District_651,2019,Yellow fever,0
District_651,2019,Malaria,1
District_651,2020,Chikungunya,1
District_651,2020,Dengue,1
District_651,2020,Yellow fever,0
District_651,2020,Malaria,1
District_651,2021,Chikungunya,1
District_651,2021,Dengue,0
District_651,2021,Yellow fever,0
District_651,2021,Malaria,0
District_651,2022,Chikungunya,1
District_651,2022,Dengue,0
District_651,2022,Yellow fever,0
District_651,2022,Malaria,1
District_651,2023,Chikungunya,1
District_651,2023,Dengue,0
District_651,2023,Yellow fever,1
District_651,2023,Malaria,0
District_652,2018,Chikungunya,0
District_652,2018,Dengue,0
District_652,2018,Yellow fever,0
District_652,2018,Malaria,1
District_652,2019,Chikungunya,0
District_652,2019,Dengue,0
District_652,2019,Yellow fever,0
District_652,2019,Malaria,1
District_652,2020,Chikungunya,1
District_652,2020,Dengue,1
District_652,2020,Yellow fever,1
District_652,2020,Malaria,0
District_652,2021,Chikungunya,1
District_652,2021,Dengue,0
District_652,2021,Yellow fever,0
District_652,2021,Malaria,0
District_652,2022,Chikungunya,1
District_652,2022,Dengue,1
District_652,2022,Yellow fever,0
District_652,2022,Malaria,0
District_652,2023,Chikungunya,1
District_652,2023,Dengue,0
District_652,2023,Yellow fever,1
District_652,2023,Malaria,0
District_653,2018,Chikungunya,1
District_653,2018,Dengue,1
District_653,2018,Yellow fever,0
District_653,2018,Malaria,1
District_653,2019,Chikungunya,1
District_653,2019,Dengue,0
District_653,2019,Yellow fever,1
District_653,2019,Malaria,0
District_653,2020,Chikungunya,1
District_653,2020,Dengue,1
District_653,2020,Yellow fever,0
District_653,2020,Malaria,0
District_653,2021,Chikungunya,0
District_653,2021,Dengue,1
District_653,2021,Yellow fever,1
District_653,2021,Malaria,1
District_653,2022,Chikungunya,0
District_653,2022,Dengue,1
District_653,2022,Yellow fever,1
District_653,2022,Malaria,1
District_653,2023,Chikungunya,0
District_653,2023,Dengue,0
District_653,2023,Yellow fever,1
District_653,2023,Malaria,0
District_654,2018,Chikungunya,1
District_654,2018,Dengue,0
District_654,2018,Yellow fever,1
District_654,2018,Malaria,0
District_654,2019,Chikungunya,0
District_654,2019,Dengue,0
District_654,2019,Yellow fever,0
District_654,2019,Malaria,0
District_654,2020,Chikungunya,0
District_654,2020,Dengue,0
District_654,2020,Yellow fever,1
District_654,2020,Malaria,0
District_654,2021,Chikungunya,0
District_654,2021,Dengue,1
District_654,2021,Yellow fever,0
District_654,2021,Malaria,0
District_654,2022,Chikungunya,1
District_654,2022,Dengue,1
District_654,2022,Yellow fever,0
District_654,2022,Malaria,0
District_654,2023,Chikungunya,1
District_654,2023,Dengue,0
District_654,2023,Yellow fever,0
District_654,2023,Malaria,1
District_655,2018,Chikungunya,1
District_655,2018,Dengue,0
District_655,2018,Yellow fever,1
District_655,2018,Malaria,1
District_655,2019,Chikungunya,0
District_655,2019,Dengue,1
District_655,2019,Yellow fever,1
District_655,2019,Malaria,0
District_655,2020,Chikungunya,1
District_655,2020,Dengue,1
District_655,2020,Yellow fever,0
District_655,2020,Malaria,0
District_655,2021,Chikungunya,0
District_655,2021,Dengue,0
District_655,2021,Yellow fever,0
District_655,2021,Malaria,0
District_655,2022,Chikungunya,0
District_655,2022,Dengue,1
District_655,2022,Yellow fever,1
District_655,2022,Malaria,1
District_655,2023,Chikungunya,0
District_655,2023,Dengue,1
District_655,2023,Yellow fever,1
District_655,2023,Malaria,1
District_656,2018,Chikungunya,1
District_656,2018,Dengue,0
District_656,2018,Yellow fever,1
District_656,2018,Malaria,1
District_656,2019,Chikungunya,0
District_656,2019,Dengue,0
District_656,2019,Yellow fever,1
District_656,2019,Malaria,1
District_656,2020,Chikungunya,1
District_656,2020,Dengue,0
District_656,2020,Yellow fever,0
District_656,2020,Malaria,1
District_656,2021,Chikungunya,0
District_656,2021,Dengue,1
District_656,2021,Yellow fever,0
District_656,2021,Malaria,1
District_656,2022,Chikungunya,0
District_656,2022,Dengue,1
District_656,2022,Yellow fever,1
District_656,2022,Malaria,0
District_656,2023,Chikungunya,0
District_656,2023,Dengue,1
District_656,2023,Yellow fever,0
District_656,2023,Malaria,0
District_657,2018,Chikungunya,0
District_657,2018,Dengue,0
District_657,2018,Yellow fever,1
District_657,2018,Malaria,1
District_657,2019,Chikungunya,0
District_657,2019,Dengue,1
District_657,2019,Yellow fever,0
District_657,2019,Malaria,0
District_657,2020,Chikungunya,1
District_657,2020,Dengue,1
District_657,2020,Yellow fever,1
District_657,2020,Malaria,0
District_657,2021,Chikungunya,1
District_657,2021,Dengue,0
District_657,2021,Yellow fever,1
District_657,2021,Malaria,1
District_657,2022,Chikungunya,0
District_657,2022,Dengue,1
District_657,2022,Yellow fever,1
District_657,2022,Malaria,1
District_657,2023,Chikungunya,0
District_657,2023,Dengue,0
District_657,2023,Yellow fever,1
District_657,2023,Malaria,0
District_658,2018,Chikungunya,0
District_658,2018,Dengue,0
District_658,2018,Yellow fever,1
District_658,2018,Malaria,1
District_658,2019,Chikungunya,0
District_658,2019,Dengue,0
District_658,2019,Yellow fever,1
District_658,2019,Malaria,0
District_658,2020,Chikungunya,0
District_658,2020,Dengue,0
District_658,2020,Yellow fever,0
District_658,2020,Malaria,0
District_658,2021,Chikungunya,0
District_658,2021,Dengue,0
District_658,2021,Yellow fever,0
District_658,2021,Malaria,1
District_658,2022,Chikungunya,1
District_658,2022,Dengue,1
District_658,2022,Yellow fever,0
District_658,2022,Malaria,1
District_658,2023,Chikungunya,1
District_658,2023,Dengue,1
District_658,2023,Yellow fever,0
District_658,2023,Malaria,0
District_659,2018,Chikungunya,0
District_659,2018,Dengue,0
District_659,2018,Yellow fever,1
District_659,2018,Malaria,1
District_659,2019,Chikungunya,1
District_659,2019,Dengue,1
District_659,2019,Yellow fever,0
District_659,2019,Malaria,1
District_659,2020,Chikungunya,1
District_659,2020,Dengue,0
District_659,2020,Yellow fever,0
District_659,2020,Malaria,1
District_659,2021,Chikungunya,0
District_659,2021,Dengue,0
District_659,2021,Yellow fever,1
District_659,2021,Malaria,0
District_659,2022,Chikungunya,1
District_659,2022,Dengue,0
District_659,2022,Yellow fever,1
District_659,2022,Malaria,1
District_659,2023,Chikungunya,1
District_659,2023,Dengue,1
District_659,2023,Yellow fever,1
District_659,2023,Malaria,0
District_660,2018,Chikungunya,1
District_660,2018,Dengue,0
District_660,2018,Yellow fever,1
District_660,2018,Malaria,1
District_660,2019,Chikungunya,1
District_660,2019,Dengue,1
District_660,2019,Yellow fever,0
District_660,2019,Malaria,1
District_660,2020,Chikungunya,0
District_660,2020,Dengue,0
District_660,2020,Yellow fever,1
District_660,2020,Malaria,1
District_660,2021,Chikungunya,1
District_660,2021,Dengue,0
District_660,2021,Yellow fever,1
District_660,2021,Malaria,0
District_660,2022,Chikungunya,0
District_660,2022,Dengue,1
District_660,2022,Yellow fever,1
District_660,2022,Malaria,1
District_660,2023,Chikungunya,0
District_660,2023,Dengue,1
District_660,2023,Yellow fever,1
District_660,2023,Malaria,1
District_661,2018,Chikungunya,0
District_661,2018,Dengue,0
District_661,2018,Yellow fever,0
District_661,2018,Malaria,0
District_661,2019,Chikungunya,0
District_661,2019,Dengue,0
District_661,2019,Yellow fever,1
District_661,2019,Malaria,1
District_661,2020,Chikungunya,0
District_661,2020,Dengue,1
District_661,2020,Yellow fever,0
District_661,2020,Malaria,0
District_661,2021,Chikungunya,1
District_661,2021,Dengue,1
District_661,2021,Yellow fever,1
District_661,2021,Malaria,0
District_661,2022,Chikungunya,1
District_661,2022,Dengue,1
District_661,2022,Yellow fever,0
District_661,2022,Malaria,0
District_661,2023,Chikungunya,1
District_661,2023,Dengue,0
District_661,2023,Yellow fever,0
District_661,2023,Malaria,1
District_662,2018,Chikungunya,0
District_662,2018,Dengue,1
District_662,2018,Yellow fever,0
District_662,2018,Malaria,0
District_662,2019,Chikungunya,1
District_662,2019,Dengue,1
District_662,2019,Yellow fever,1
District_662,2019,Malaria,1
District_662,2020,Chikungunya,0
District_662,2020,Dengue,0
District_662,2020,Yellow fever,1
District_662,2020,Malaria,0
District_662,2021,Chikungunya,1
District_662,2021,Dengue,0
District_662,2021,Yellow fever,0
District_662,2021,Malaria,0
District_662,2022,Chikungunya,1
District_662,2022,Dengue,1
District_662,2022,Yellow fever,1
District_662,2022,Malaria,0
District_662,2023,Chikungunya,1
District_662,2023,Dengue,0
District_662,2023,Yellow fever,1
District_662,2023,Malaria,1
District_663,2018,Chikungunya,1
District_663,2018,Dengue,0
District_663,2018,Yellow fever,1
District_663,2018,Malaria,1
District_663,2019,Chikungunya,0
District_663,2019,Dengue,0
District_663,2019,Yellow fever,1
District_663,2019,Malaria,0
District_663,2020,Chikungunya,0
District_663,2020,Dengue,1
District_663,2020,Yellow fever,1
District_663,2020,Malaria,1
District_663,2021,Chikungunya,0
District_663,2021,Dengue,1
District_663,2021,Yellow fever,1
District_663,2021,Malaria,0
District_663,2022,Chikungunya,1
District_663,2022,Dengue,0
District_663,2022,Yellow fever,1
District_663,2022,Malaria,1
District_663,2023,Chikungunya,1
District_663,2023,Dengue,0
District_663,2023,Yellow fever,1
District_663,2023,Malaria,0
District_664,2018,Chikungunya,1
District_664,2018,Dengue,1
District_664,2018,Yellow fever,0
District_664,2018,Malaria,0
District_664,2019,Chikungunya,0
District_664,2019,Dengue,1
District_664,2019,Yellow fever,1
District_664,2019,Malaria,0
District_664,2020,Chikungunya,1
District_664,2020,Dengue,1
District_664,2020,Yellow fever,0
District_664,2020,Malaria,0
District_664,2021,Chikungunya,0
District_664,2021,Dengue,0
District_664,2021,Yellow fever,0
District_664,2021,Malaria,0
District_664,2022,Chikungunya,0
District_664,2022,Dengue,1
District_664,2022,Yellow fever,0
District_664,2022,Malaria,1
District_664,2023,Chikungunya,0
District_664,2023,Dengue,1
District_664,2023,Yellow fever,0
District_664,2023,Malaria,0
District_665,2018,Chikungunya,1
District_665,2018,Dengue,1
District_665,2018,Yellow fever,0
District_665,2018,Malaria,0
District_665,2019,Chikungunya,1
District_665,2019,Dengue,0
District_665,2019,Yellow fever,0
District_665,2019,Malaria,1
District_665,2020,Chikungunya,1
District_665,2020,Dengue,0
District_665,2020,Yellow fever,0
District_665,2020,Malaria,1
District_665,2021,Chikungunya,1
District_665,2021,Dengue,0
District_665,2021,Yellow fever,0
District_665,2021,Malaria,0
District_665,2022,Chikungunya,0
District_665,2022,Dengue,0
District_665,2022,Yellow fever,1
District_665,2022,Malaria,1
District_665,2023,Chikungunya,0
District_665,2023,Dengue,1
District_665,2023,Yellow fever,0
District_665,2023,Malaria,1
District_666,2018,Chikungunya,0
District_666,2018,Dengue,1
District_666,2018,Yellow fever,1
District_666,2018,Malaria,1
District_666,2019,Chikungunya,1
District_666,2019,Dengue,1
District_666,2019,Yellow fever,0
District_666,2019,Malaria,1
District_666,2020,Chikungunya,0
District_666,2020,Dengue,1
District_666,2020,Yellow fever,1
District_666,2020,Malaria,1
District_666,2021,Chikungunya,0
District_666,2021,Dengue,0
District_666,2021,Yellow fever,1
District_666,2021,Malaria,0
District_666,2022,Chikungunya,1
District_666,2022,Dengue,0
District_666,2022,Yellow fever,0
District_666,2022,Malaria,0
District_666,2023,Chikungunya,1
District_666,2023,Dengue,1
District_666,2023,Yellow fever,1
District_666,2023,Malaria,0
District_667,2018,Chikungunya,1
District_667,2018,Dengue,0
District_667,2018,Yellow fever,1
District_667,2018,Malaria,0
District_667,2019,Chikungunya,1
District_667,2019,Dengue,0
District_667,2019,Yellow fever,1
District_667,2019,Malaria,0
District_667,2020,Chikungunya,0
District_667,2020,Dengue,0
District_667,2020,Yellow fever,0
District_667,2020,Malaria,1
District_667,2021,Chikungunya,1
District_667,2021,Dengue,1
District_667,2021,Yellow fever,1
District_667,2021,Malaria,0
District_667,2022,Chikungunya,1
District_667,2022,Dengue,1
District_667,2022,Yellow fever,1
District_667,2022,Malaria,1
District_667,2023,Chikungunya,0
District_667,2023,Dengue,1
District_667,2023,Yellow fever,0
District_667,2023,Malaria,1
District_668,2018,Chikungunya,1
District_668,2018,Dengue,1
District_668,2018,Yellow fever,1
District_668,2018,Malaria,0
District_668,2019,Chikungunya,1
District_668,2019,Dengue,0
District_668,2019,Yellow fever,1
District_668,2019,Malaria,0
District_668,2020,Chikungunya,1
District_668,2020,Dengue,1
District_668,2020,Yellow fever,1
District_668,2020,Malaria,0
District_668,2021,Chikungunya,0
District_668,2021,Dengue,1
District_668,2021,Yellow fever,1
District_668,2021,Malaria,1
District_668,2022,Chikungunya,1
District_668,2022,Dengue,1
District_668,2022,Yellow fever,1
District_668,2022,Malaria,1
District_668,2023,Chikungunya,0
District_668,2023,Dengue,0
District_668,2023,Yellow fever,1
District_668,2023,Malaria,0
District_669,2018,Chikungunya,0
District_669,2018,Dengue,1
District_669,2018,Yellow fever,1
District_669,2018,Malaria,0
District_669,2019,Chikungunya,0
District_669,2019,Dengue,1
District_669,2019,Yellow fever,1
District_669,2019,Malaria,1
District_669,2020,Chikungunya,1
District_669,2020,Dengue,1
District_669,2020,Yellow fever,0
District_669,2020,Malaria,1
District_669,2021,Chikungunya,1
District_669,2021,Dengue,1
District_669,2021,Yellow fever,0
District_669,2021,Malaria,1
District_669,2022,Chikungunya,1
District_669,2022,Dengue,1
District_669,2022,Yellow fever,1
District_669,2022,Malaria,0
District_669,2023,Chikungunya,0
District_669,2023,Dengue,1
District_669,2023,Yellow fever,1
District_669,2023,Malaria,0
District_670,2018,Chikungunya,1
District_670,2018,Dengue,0
District_670,2018,Yellow fever,0
District_670,2018,Malaria,1
District_670,2019,Chikungunya,1
District_670,2019,Dengue,0
District_670,2019,Yellow fever,0
District_670,2019,Malaria,0
District_670,2020,Chikungunya,1
District_670,2020,Dengue,1
District_670,2020,Yellow fever,0
District_670,2020,Malaria,1
District_670,2021,Chikungunya,0
District_670,2021,Dengue,1
District_670,2021,Yellow fever,1
District_670,2021,Malaria,1
District_670,2022,Chikungunya,0
District_670,2022,Dengue,1
District_670,2022,Yellow fever,0
District_670,2022,Malaria,1
District_670,2023,Chikungunya,0
District_670,2023,Dengue,0
District_670,2023,Yellow fever,0
District_670,2023,Malaria,1
District_671,2018,Chikungunya,0
District_671,2018,Dengue,1
