District,Year,Temperature,Humidity,Rainfall,Quarter,State
District_654,2022,38,64,453,2,State_17
District_654,2022,35,83,251,3,State_17
District_655,2022,21,57,428,0,State_1
District_655,2022,30,45,165,1,State_1
District_655,2022,32,82,409,2,State_1
District_655,2022,26,49,409,3,State_1
District_656,2022,30,61,256,0,State_23
District_656,2022,22,40,47,1,State_23
District_656,2022,27,61,414,2,State_23
District_656,2022,26,55,86,3,State_23
District_657,2022,23,63,324,0,State_2
District_657,2022,36,43,464,1,State_2
District_657,2022,33,47,302,2,State_2
District_657,2022,20,51,269,3,State_2
District_658,2022,35,88,237,0,State_20
District_658,2022,37,70,76,1,State_20
District_658,2022,28,70,257,2,State_20
District_658,2022,20,54,112,3,State_20
District_659,2022,25,51,194,0,State_18
District_659,2022,36,63,62,1,State_18
District_659,2022,36,74,220,2,State_18
District_659,2022,35,50,225,3,State_18
District_660,2022,26,62,470,0,State_18
District_660,2022,37,43,394,1,State_18
District_660,2022,25,69,103,2,State_18
District_660,2022,35,41,247,3,State_18
District_661,2022,37,47,160,0,State_22
District_661,2022,34,41,363,1,State_22
District_661,2022,23,56,323,2,State_22
District_661,2022,23,53,451,3,State_22
District_662,2022,37,75,281,0,State_27
District_662,2022,20,41,481,1,State_27
District_662,2022,21,61,271,2,State_27
District_662,2022,29,73,397,3,State_27
District_663,2022,22,46,298,0,State_17
District_663,2022,27,48,383,1,State_17
District_663,2022,33,40,414,2,State_17
District_663,2022,28,50,283,3,State_17
District_664,2022,33,66,32,0,State_6
District_664,2022,31,80,333,1,State_6
District_664,2022,32,54,16,2,State_6
District_664,2022,34,82,251,3,State_6
District_665,2022,22,83,254,0,State_17
District_665,2022,21,89,164,1,State_17
District_665,2022,23,87,177,2,State_17
District_665,2022,24,82,19,3,State_17
District_666,2022,35,41,253,0,State_14
District_666,2022,24,65,477,1,State_14
District_666,2022,31,77,100,2,State_14
District_666,2022,21,67,399,3,State_14
District_667,2022,26,46,44,0,State_19
District_667,2022,30,72,154,1,State_19
District_667,2022,24,56,414,2,State_19
District_667,2022,24,63,100,3,State_19
District_668,2022,21,59,489,0,State_18
District_668,2022,34,63,61,1,State_18
District_668,2022,24,47,421,2,State_18
District_668,2022,27,67,351,3,State_18
District_669,2022,25,48,394,0,State_3
District_669,2022,26,43,357,1,State_3
District_669,2022,36,71,247,2,State_3
District_669,2022,26,72,224,3,State_3
District_670,2022,22,74,188,0,State_16
District_670,2022,23,50,31,1,State_16
District_670,2022,20,73,111,2,State_16
District_670,2022,34,70,124,3,State_16
District_671,2022,33,59,433,0,State_20
District_671,2022,26,50,101,1,State_20
District_671,2022,32,45,141,2,State_20
District_671,2022,32,74,474,3,State_20
District_672,2022,30,57,371,0,State_8
District_672,2022,25,83,430,1,State_8
District_672,2022,24,78,314,2,State_8
District_672,2022,36,44,146,3,State_8
District_673,2022,31,66,206,0,State_1
District_673,2022,36,70,45,1,State_1
District_673,2022,39,66,39,2,State_1
District_673,2022,26,61,108,3,State_1
District_674,2022,33,47,238,0,State_20
District_674,2022,20,46,255,1,State_20
District_674,2022,26,44,104,2,State_20
District_674,2022,35,43,463,3,State_20
District_675,2022,20,53,347,0,State_6
District_675,2022,34,64,15,1,State_6
District_675,2022,38,58,244,2,State_6
District_675,2022,26,49,214,3,State_6
District_676,2022,37,49,311,0,State_17
District_676,2022,28,80,251,1,State_17
District_676,2022,35,67,182,2,State_17
District_676,2022,25,51,364,3,State_17
District_677,2022,27,71,269,0,State_24
District_677,2022,30,85,344,1,State_24
District_677,2022,23,47,105,2,State_24
District_677,2022,21,84,137,3,State_24
District_678,2022,29,82,53,0,State_10
District_678,2022,35,48,105,1,State_10
District_678,2022,32,45,39,2,State_10
District_678,2022,21,51,493,3,State_10
District_679,2022,39,75,319,0,State_19
District_679,2022,31,67,305,1,State_19
District_679,2022,20,64,220,2,State_19
District_679,2022,27,73,118,3,State_19
District_680,2022,24,78,69,0,State_12
District_680,2022,32,74,410,1,State_12
District_680,2022,34,44,290,2,State_12
District_680,2022,26,67,190,3,State_12
District_681,2022,22,48,305,0,State_17
District_681,2022,20,82,264,1,State_17
District_681,2022,37,41,17,2,State_17
District_681,2022,34,66,155,3,State_17
District_682,2022,24,57,339,0,State_8
District_682,2022,31,59,225,1,State_8
District_682,2022,23,78,402,2,State_8
District_682,2022,25,73,186,3,State_8
District_683,2022,39,55,239,0,State_12
District_683,2022,32,73,431,1,State_12
District_683,2022,33,60,247,2,State_12
District_683,2022,24,42,416,3,State_12
District_684,2022,33,83,168,0,State_22
District_684,2022,32,85,354,1,State_22
District_684,2022,28,53,157,2,State_22
District_684,2022,27,66,60,3,State_22
District_685,2022,30,71,109,0,State_27
District_685,2022,32,68,301,1,State_27
District_685,2022,34,43,306,2,State_27
District_685,2022,28,54,348,3,State_27
District_686,2022,26,60,398,0,State_18
District_686,2022,22,70,14,1,State_18
District_686,2022,37,66,456,2,State_18
District_686,2022,29,89,365,3,State_18
District_687,2022,39,84,425,0,State_22
District_687,2022,23,57,163,1,State_22
District_687,2022,32,68,70,2,State_22
District_687,2022,33,77,490,3,State_22
District_688,2022,39,49,218,0,State_10
District_688,2022,31,53,434,1,State_10
District_688,2022,25,80,418,2,State_10
District_688,2022,21,56,57,3,State_10
District_689,2022,35,49,375,0,State_1
District_689,2022,33,82,125,1,State_1
District_689,2022,37,53,333,2,State_1
District_689,2022,33,66,62,3,State_1
District_690,2022,24,73,6,0,State_7
District_690,2022,30,71,119,1,State_7
District_690,2022,20,47,128,2,State_7
District_690,2022,27,64,341,3,State_7
District_691,2022,35,64,432,0,State_2
District_691,2022,29,48,367,1,State_2
District_691,2022,35,51,453,2,State_2
District_691,2022,34,75,430,3,State_2
District_692,2022,28,64,211,0,State_10
District_692,2022,33,40,225,1,State_10
District_692,2022,29,73,50,2,State_10
District_692,2022,39,66,305,3,State_10
District_693,2022,22,83,231,0,State_9
District_693,2022,25,83,142,1,State_9
District_693,2022,26,71,383,2,State_9
District_693,2022,21,77,401,3,State_9
District_694,2022,29,78,405,0,State_27
District_694,2022,31,75,66,1,State_27
District_694,2022,30,64,48,2,State_27
District_694,2022,34,89,59,3,State_27
District_695,2022,37,46,484,0,State_26
District_695,2022,28,62,421,1,State_26
District_695,2022,31,73,342,2,State_26
District_695,2022,35,64,122,3,State_26
District_696,2022,31,45,448,0,State_8
District_696,2022,26,63,290,1,State_8
District_696,2022,28,78,9,2,State_8
District_696,2022,26,57,33,3,State_8
District_697,2022,33,71,88,0,State_26
District_697,2022,33,68,57,1,State_26
District_697,2022,24,77,262,2,State_26
District_697,2022,29,56,74,3,State_26
District_698,2022,36,43,368,0,State_2
District_698,2022,22,83,311,1,State_2
District_698,2022,25,81,226,2,State_2
District_698,2022,30,65,189,3,State_2
District_699,2022,28,74,157,0,State_12
District_699,2022,36,52,42,1,State_12
District_699,2022,32,46,322,2,State_12
District_699,2022,38,62,467,3,State_12
District_700,2022,23,79,202,0,State_18
District_700,2022,38,56,346,1,State_18
District_700,2022,29,67,496,2,State_18
District_700,2022,30,65,473,3,State_18
District_701,2022,28,52,26,0,State_24
District_701,2022,20,87,287,1,State_24
District_701,2022,39,74,344,2,State_24
District_701,2022,34,69,81,3,State_24
District_702,2022,34,49,371,0,State_16
District_702,2022,25,84,23,1,State_16
District_702,2022,33,50,190,2,State_16
District_702,2022,34,86,220,3,State_16
District_703,2022,37,57,66,0,State_2
District_703,2022,27,44,55,1,State_2
District_703,2022,35,73,118,2,State_2
District_703,2022,26,81,368,3,State_2
District_704,2022,24,68,398,0,State_25
District_704,2022,23,56,166,1,State_25
District_704,2022,26,72,281,2,State_25
District_704,2022,33,89,387,3,State_25
District_705,2022,36,89,375,0,State_3
District_705,2022,26,82,270,1,State_3
District_705,2022,26,79,157,2,State_3
District_705,2022,35,54,187,3,State_3
District_706,2022,25,68,122,0,State_2
District_706,2022,26,66,473,1,State_2
District_706,2022,20,81,295,2,State_2
District_706,2022,24,82,284,3,State_2
District_707,2022,23,62,496,0,State_8
District_707,2022,23,60,32,1,State_8
District_707,2022,24,42,259,2,State_8
District_707,2022,25,64,310,3,State_8
District_708,2022,38,89,328,0,State_15
District_708,2022,38,81,466,1,State_15
District_708,2022,25,86,141,2,State_15
District_708,2022,33,45,3,3,State_15
District_709,2022,31,51,132,0,State_11
District_709,2022,30,70,350,1,State_11
District_709,2022,32,74,87,2,State_11
District_709,2022,23,76,359,3,State_11
District_710,2022,37,64,272,0,State_16
District_710,2022,39,52,279,1,State_16
District_710,2022,23,81,491,2,State_16
District_710,2022,27,76,350,3,State_16
District_711,2022,27,59,192,0,State_11
District_711,2022,35,62,291,1,State_11
District_711,2022,36,65,147,2,State_11
District_711,2022,25,50,185,3,State_11
District_712,2022,34,67,428,0,State_20
District_712,2022,31,56,318,1,State_20
District_712,2022,22,79,23,2,State_20
District_712,2022,32,69,68,3,State_20
District_713,2022,20,48,120,0,State_24
District_713,2022,21,57,56,1,State_24
District_713,2022,22,49,62,2,State_24
District_713,2022,21,57,297,3,State_24
District_714,2022,30,75,82,0,State_20
District_714,2022,32,52,415,1,State_20
District_714,2022,38,89,205,2,State_20
District_714,2022,39,44,237,3,State_20
District_715,2022,33,60,131,0,State_4
District_715,2022,29,41,3,1,State_4
District_715,2022,31,60,494,2,State_4
District_715,2022,30,79,301,3,State_4
District_716,2022,34,70,15,0,State_23
District_716,2022,27,71,466,1,State_23
District_716,2022,30,80,11,2,State_23
District_716,2022,35,54,311,3,State_23
District_717,2022,37,80,91,0,State_19
District_717,2022,26,68,118,1,State_19
District_717,2022,31,53,251,2,State_19
District_717,2022,32,66,128,3,State_19
District_718,2022,29,78,142,0,State_17
District_718,2022,34,77,108,1,State_17
District_718,2022,38,69,369,2,State_17
District_718,2022,22,43,421,3,State_17
District_719,2022,24,51,95,0,State_21
District_719,2022,36,58,196,1,State_21
District_719,2022,25,61,94,2,State_21
District_719,2022,28,41,485,3,State_21
District_720,2022,20,42,297,0,State_26
District_720,2022,35,74,53,1,State_26
District_720,2022,30,79,15,2,State_26
District_720,2022,36,66,428,3,State_26
District_721,2022,37,51,427,0,State_6
District_721,2022,29,74,359,1,State_6
District_721,2022,21,58,161,2,State_6
District_721,2022,30,76,253,3,State_6
District_722,2022,30,70,249,0,State_9
District_722,2022,21,46,220,1,State_9
District_722,2022,30,67,345,2,State_9
District_722,2022,30,52,291,3,State_9
District_723,2022,25,41,62,0,State_7
District_723,2022,29,70,376,1,State_7
District_723,2022,24,75,56,2,State_7
District_723,2022,24,42,67,3,State_7
District_724,2022,35,55,232,0,State_16
District_724,2022,22,75,75,1,State_16
District_724,2022,31,87,301,2,State_16
District_724,2022,38,88,385,3,State_16
District_725,2022,21,58,384,0,State_9
District_725,2022,33,73,477,1,State_9
District_725,2022,22,46,186,2,State_9
District_725,2022,27,64,467,3,State_9
District_726,2022,33,46,237,0,State_19
District_726,2022,24,83,55,1,State_19
District_726,2022,36,66,455,2,State_19
District_726,2022,37,79,209,3,State_19
District_727,2022,33,87,185,0,State_22
District_727,2022,29,56,48,1,State_22
District_727,2022,27,71,170,2,State_22
District_727,2022,34,61,388,3,State_22
District_728,2022,20,47,451,0,State_24
District_728,2022,38,54,333,1,State_24
District_728,2022,38,68,90,2,State_24
District_728,2022,32,84,188,3,State_24
District_729,2022,33,83,293,0,State_2
District_729,2022,33,45,148,1,State_2
District_729,2022,38,66,365,2,State_2
District_729,2022,31,61,70,3,State_2
District_730,2022,20,89,415,0,State_4
District_730,2022,36,56,89,1,State_4
District_730,2022,37,52,119,2,State_4
District_730,2022,22,49,452,3,State_4
District_731,2022,27,60,127,0,State_3
District_731,2022,23,79,489,1,State_3
District_731,2022,22,46,470,2,State_3
District_731,2022,38,89,264,3,State_3
District_732,2022,31,54,41,0,State_8
District_732,2022,25,42,454,1,State_8
District_732,2022,35,88,14,2,State_8
District_732,2022,28,48,227,3,State_8
District_733,2022,38,62,416,0,State_5
District_733,2022,31,64,278,1,State_5
District_733,2022,39,57,464,2,State_5
District_733,2022,33,41,430,3,State_5
District_734,2022,22,79,371,0,State_13
District_734,2022,21,88,124,1,State_13
District_734,2022,33,56,434,2,State_13
District_734,2022,30,64,327,3,State_13
District_735,2022,35,60,329,0,State_12
District_735,2022,34,71,319,1,State_12
District_735,2022,26,64,239,2,State_12
District_735,2022,33,58,430,3,State_12
District_736,2022,25,80,446,0,State_8
District_736,2022,33,77,275,1,State_8
District_736,2022,33,55,230,2,State_8
District_736,2022,20,41,107,3,State_8
District_737,2022,29,88,298,0,State_2
District_737,2022,22,46,449,1,State_2
District_737,2022,27,70,353,2,State_2
District_737,2022,25,43,410,3,State_2
District_738,2022,33,42,477,0,State_12
District_738,2022,34,45,170,1,State_12
District_738,2022,37,82,113,2,State_12
District_738,2022,29,89,71,3,State_12
District_739,2022,39,59,386,0,State_4
District_739,2022,29,86,219,1,State_4
District_739,2022,22,44,200,2,State_4
District_739,2022,24,45,288,3,State_4
District_1,2023,28,61,65,0,State_15
District_1,2023,26,64,301,1,State_15
District_1,2023,27,75,389,2,State_15
District_1,2023,32,76,81,3,State_15
District_2,2023,39,52,361,0,State_16
District_2,2023,37,46,329,1,State_16
District_2,2023,37,67,247,2,State_16
District_2,2023,25,68,244,3,State_16
District_3,2023,27,56,346,0,State_25
District_3,2023,33,71,334,1,State_25
District_3,2023,35,70,449,2,State_25
District_3,2023,36,40,14,3,State_25
District_4,2023,28,44,262,0,State_6
District_4,2023,34,62,213,1,State_6
District_4,2023,26,51,245,2,State_6
District_4,2023,38,55,446,3,State_6
District_5,2023,34,59,146,0,State_11
District_5,2023,34,53,11,1,State_11
District_5,2023,39,70,261,2,State_11
District_5,2023,21,46,485,3,State_11
District_6,2023,38,79,195,0,State_5
District_6,2023,22,50,441,1,State_5
District_6,2023,26,75,36,2,State_5
District_6,2023,37,52,180,3,State_5
District_7,2023,28,53,174,0,State_13
District_7,2023,24,43,110,1,State_13
District_7,2023,31,60,468,2,State_13
District_7,2023,26,53,114,3,State_13
District_8,2023,38,46,228,0,State_27
District_8,2023,20,40,92,1,State_27
District_8,2023,20,50,362,2,State_27
District_8,2023,36,89,171,3,State_27
District_9,2023,29,64,350,0,State_2
District_9,2023,25,76,381,1,State_2
District_9,2023,20,56,264,2,State_2
District_9,2023,25,84,348,3,State_2
District_10,2023,21,82,16,0,State_20
District_10,2023,20,50,365,1,State_20
District_10,2023,22,78,296,2,State_20
District_10,2023,34,52,0,3,State_20
District_11,2023,38,77,42,0,State_4
District_11,2023,39,73,261,1,State_4
District_11,2023,23,44,391,2,State_4
District_11,2023,25,78,100,3,State_4
District_12,2023,31,47,362,0,State_21
District_12,2023,20,86,117,1,State_21
District_12,2023,38,44,422,2,State_21
District_12,2023,30,70,200,3,State_21
District_13,2023,22,66,1,0,State_15
District_13,2023,25,47,259,1,State_15
District_13,2023,26,51,485,2,State_15
District_13,2023,26,83,228,3,State_15
District_14,2023,33,42,46,0,State_27
District_14,2023,35,43,233,1,State_27
District_14,2023,20,78,311,2,State_27
District_14,2023,21,71,412,3,State_27
District_15,2023,36,88,43,0,State_13
District_15,2023,22,68,68,1,State_13
District_15,2023,30,89,327,2,State_13
District_15,2023,26,65,327,3,State_13
District_16,2023,39,58,464,0,State_2
District_16,2023,30,84,346,1,State_2
District_16,2023,32,86,270,2,State_2
District_16,2023,36,68,461,3,State_2
District_17,2023,35,52,170,0,State_17
District_17,2023,39,42,334,1,State_17
District_17,2023,35,71,327,2,State_17
District_17,2023,36,75,37,3,State_17
District_18,2023,30,78,349,0,State_13
District_18,2023,25,79,289,1,State_13
District_18,2023,33,67,382,2,State_13
District_18,2023,36,56,88,3,State_13
District_19,2023,34,61,121,0,State_20
District_19,2023,29,65,34,1,State_20
District_19,2023,21,64,90,2,State_20
District_19,2023,20,51,406,3,State_20
District_20,2023,21,49,112,0,State_22
District_20,2023,37,59,23,1,State_22
District_20,2023,25,71,298,2,State_22
District_20,2023,36,57,351,3,State_22
District_21,2023,37,46,160,0,State_4
District_21,2023,35,89,90,1,State_4
District_21,2023,23,55,194,2,State_4
District_21,2023,38,49,192,3,State_4
District_22,2023,32,84,100,0,State_8
District_22,2023,30,42,238,1,State_8
District_22,2023,25,55,207,2,State_8
District_22,2023,29,79,74,3,State_8
District_23,2023,29,58,6,0,State_1
District_23,2023,20,41,487,1,State_1
District_23,2023,37,76,137,2,State_1
District_23,2023,28,66,178,3,State_1
District_24,2023,23,70,296,0,State_27
District_24,2023,30,55,476,1,State_27
District_24,2023,30,47,289,2,State_27
District_24,2023,25,51,123,3,State_27
District_25,2023,38,68,475,0,State_16
District_25,2023,22,78,255,1,State_16
